trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
T000033,05:42:45,05:43:15,3647,39,,0,0,
T000033,05:43:52,05:44:22,1311,40,,0,0,
T000033,05:45:00,05:45:30,732,41,,0,0,
T000034,05:00:00,05:00:30,732,1,,0,0,
T000034,05:01:07,05:01:37,7617,2,,0,0,
T000034,05:02:15,05:02:45,1387,3,,0,0,
T000034,05:03:22,05:03:52,3650,4,,0,0,
T000034,05:04:30,05:05:00,3652,5,,0,0,
T000034,05:05:37,05:06:07,7135,6,,0,0,
T000034,05:06:45,05:07:15,1383,7,,0,0,
T000034,05:07:52,05:08:22,3649,8,,0,0,
T000034,05:09:00,05:09:30,3651,9,,0,0,
T000034,05:10:07,05:10:37,3653,10,,0,0,
T000034,05:11:15,05:11:45,3654,11,,0,0,
T000034,05:12:22,05:12:52,3655,12,,0,0,
T000034,05:13:30,05:14:00,3656,13,,0,0,
T000034,05:14:37,05:15:07,1384,14,,0,0,
T000034,05:15:45,05:16:15,3657,15,,0,0,
T000034,05:16:52,05:17:22,1391,16,,0,0,
T000034,05:18:00,05:18:30,3658,17,,0,0,
T000034,05:19:07,05:19:37,7847,18,,0,0,
T000034,05:20:15,05:20:45,3660,19,,0,0,
T000034,05:21:22,05:21:52,4147,20,,0,0,
T000034,05:22:30,05:23:00,1388,21,,0,0,
T000034,05:23:37,05:24:07,1389,22,,0,0,
T000034,05:24:45,05:25:15,4753,23,,0,0,
T000034,05:25:52,05:26:22,1390,24,,0,0,
T000034,05:27:00,05:27:30,3659,25,,0,0,
T000034,05:28:07,05:28:37,2263,26,,0,0,
T000034,05:29:15,05:29:45,2328,27,,0,0,
T000034,05:30:22,05:30:52,1395,28,,0,0,
T000034,05:31:30,05:32:00,4759,29,,0,0,
T000034,05:32:37,05:33:07,1230,30,,0,0,
T000034,05:33:45,05:34:15,1232,31,,0,0,
T000034,05:34:52,05:35:22,4588,32,,0,0,
T000034,05:36:00,05:36:30,1231,33,,0,0,
T000034,05:37:07,05:37:37,1235,34,,0,0,
T000034,05:38:15,05:38:45,1233,35,,0,0,
T000034,05:39:22,05:39:52,1234,36,,0,0,
T000034,05:40:30,05:41:00,3635,37,,0,0,
T000034,05:41:37,05:42:07,1393,38,,0,0,
T000034,05:42:45,05:43:15,1238,39,,0,0,
T000034,05:43:52,05:44:22,1239,40,,0,0,
T000034,05:45:00,05:45:30,166,41,,0,0,
T000035,05:00:00,05:00:30,3692,1,,0,0,
T000035,05:01:20,05:01:50,3693,2,,0,0,
T000035,05:02:41,05:03:11,3695,3,,0,0,
T000035,05:04:02,05:04:32,3694,4,,0,0,
T000035,05:05:23,05:05:53,3696,5,,0,0,
T000035,05:06:44,05:07:14,3698,6,,0,0,
T000035,05:08:05,05:08:35,3697,7,,0,0,
T000035,05:09:26,05:09:56,3700,8,,0,0,
T000035,05:10:47,05:11:17,3699,9,,0,0,
T000035,05:12:08,05:12:38,3701,10,,0,0,
T000035,05:13:29,05:13:59,3702,11,,0,0,
T000035,05:14:50,05:15:20,3703,12,,0,0,
T000035,05:16:11,05:16:41,3704,13,,0,0,
T000035,05:17:32,05:18:02,3705,14,,0,0,
T000035,05:18:53,05:19:23,3706,15,,0,0,
T000035,05:20:13,05:20:43,3707,16,,0,0,
T000035,05:21:34,05:22:04,4129,17,,0,0,
T000035,05:22:55,05:23:25,3708,18,,0,0,
T000035,05:24:16,05:24:46,1524,19,,0,0,
T000035,05:25:37,05:26:07,1529,20,,0,0,
T000035,05:26:58,05:27:28,1526,21,,0,0,
T000035,05:28:19,05:28:49,1531,22,,0,0,
T000035,05:29:40,05:30:10,1528,23,,0,0,
T000035,05:31:01,05:31:31,3709,24,,0,0,
T000035,05:32:22,05:32:52,3710,25,,0,0,
T000035,05:33:43,05:34:13,3711,26,,0,0,
T000035,05:35:04,05:35:34,3712,27,,0,0,
T000035,05:36:25,05:36:55,3713,28,,0,0,
T000035,05:37:46,05:38:16,3714,29,,0,0,
T000035,05:39:06,05:39:36,1537,30,,0,0,
T000035,05:40:27,05:40:57,1534,31,,0,0,
T000035,05:41:48,05:42:18,1536,32,,0,0,
T000035,05:43:09,05:43:39,1539,33,,0,0,
T000035,05:44:30,05:45:00,1538,34,,0,0,
T000035,05:45:51,05:46:21,494,35,,0,0,
T000035,05:47:12,05:47:42,498,36,,0,0,
T000035,05:48:33,05:49:03,7159,37,,0,0,
T000035,05:49:54,05:50:24,495,38,,0,0,
T000035,05:51:15,05:51:45,536,39,,0,0,
T000035,05:52:36,05:53:06,537,40,,0,0,
T000035,05:53:57,05:54:27,3715,41,,0,0,
T000035,05:55:18,05:55:48,3716,42,,0,0,
T000035,05:56:39,05:57:09,3717,43,,0,0,
T000035,05:58:00,05:58:30,7695,44,,0,0,
T000036,05:00:00,05:00:30,7695,1,,0,0,
T000036,05:01:22,05:01:52,3742,2,,0,0,
T000036,05:02:45,05:03:15,3745,3,,0,0,
T000036,05:04:08,05:04:38,3744,4,,0,0,
T000036,05:05:31,05:06:01,574,5,,0,0,
T000036,05:06:54,05:07:24,4559,6,,0,0,
T000036,05:08:17,05:08:47,398,7,,0,0,
T000036,05:09:40,05:10:10,4392,8,,0,0,
T000036,05:11:02,05:11:32,401,9,,0,0,
T000036,05:12:25,05:12:55,1502,10,,0,0,
T000036,05:13:48,05:14:18,1504,11,,0,0,
T000036,05:15:11,05:15:41,1495,12,,0,0,
T000036,05:16:34,05:17:04,1497,13,,0,0,
T000036,05:17:57,05:18:27,1499,14,,0,0,
T000036,05:19:20,05:19:50,3748,15,,0,0,
T000036,05:20:42,05:21:12,3746,16,,0,0,
T000036,05:22:05,05:22:35,3747,17,,0,0,
T000036,05:23:28,05:23:58,3749,18,,0,0,
T000036,05:24:51,05:25:21,3751,19,,0,0,
T000036,05:26:14,05:26:44,3750,20,,0,0,
T000036,05:27:37,05:28:07,1505,21,,0,0,
T000036,05:29:00,05:29:30,1507,22,,0,0,
T000036,05:30:22,05:30:52,1510,23,,0,0,
T000036,05:31:45,05:32:15,1509,24,,0,0,
T000036,05:33:08,05:33:38,1512,25,,0,0,
T000036,05:34:31,05:35:01,3752,26,,0,0,
T000036,05:35:54,05:36:24,3753,27,,0,0,
T000036,05:37:17,05:37:47,3755,28,,0,0,
T000036,05:38:40,05:39:10,3756,29,,0,0,
T000036,05:40:02,05:40:32,3757,30,,0,0,
T000036,05:41:25,05:41:55,3754,31,,0,0,
T000036,05:42:48,05:43:18,3758,32,,0,0,
T000036,05:44:11,05:44:41,3759,33,,0,0,
T000036,05:45:34,05:46:04,3760,34,,0,0,
T000036,05:46:57,05:47:27,3761,35,,0,0,
T000036,05:48:20,05:48:50,3763,36,,0,0,
T000036,05:49:42,05:50:12,3762,37,,0,0,
T000036,05:51:05,05:51:35,3764,38,,0,0,
T000036,05:52:28,05:52:58,3766,39,,0,0,
T000036,05:53:51,05:54:21,3765,40,,0,0,
T000036,05:55:14,05:55:44,3768,41,,0,0,
T000036,05:56:37,05:57:07,3767,42,,0,0,
T000036,05:58:00,05:58:30,3692,43,,0,0,
T000037,05:00:00,05:00:30,8,1,,0,0,
T000037,05:01:21,05:01:51,620,2,,0,0,
T000037,05:02:42,05:03:12,622,3,,0,0,
T000037,05:04:03,05:04:33,624,4,,0,0,
T000037,05:05:25,05:05:55,623,5,,0,0,
T000037,05:06:46,05:07:16,4763,6,,0,0,
T000037,05:08:07,05:08:37,4764,7,,0,0,
T000037,05:09:28,05:09:58,4765,8,,0,0,
T000037,05:10:50,05:11:20,4766,9,,0,0,
T000037,05:12:11,05:12:41,3455,10,,0,0,
T000037,05:13:32,05:14:02,3457,11,,0,0,
T000037,05:14:53,05:15:23,3458,12,,0,0,
T000037,05:16:15,05:16:45,3459,13,,0,0,
T000037,05:17:36,05:18:06,3460,14,,0,0,
T000037,05:18:57,05:19:27,3461,15,,0,0,
T000037,05:20:18,05:20:48,3423,16,,0,0,
T000037,05:21:40,05:22:10,2310,17,,0,0,
T000037,05:23:01,05:23:31,2312,18,,0,0,
T000037,05:24:22,05:24:52,2313,19,,0,0,
T000037,05:25:43,05:26:13,3462,20,,0,0,
T000037,05:27:05,05:27:35,3466,21,,0,0,
T000037,05:28:26,05:28:56,3463,22,,0,0,
T000037,05:29:47,05:30:17,3464,23,,0,0,
T000037,05:31:08,05:31:38,3465,24,,0,0,
T000037,05:32:30,05:33:00,3468,25,,0,0,
T000037,05:33:51,05:34:21,3289,26,,0,0,
T000037,05:35:12,05:35:42,3288,27,,0,0,
T000037,05:36:33,05:37:03,3290,28,,0,0,
T000037,05:37:55,05:38:25,3467,29,,0,0,
T000037,05:39:16,05:39:46,3470,30,,0,0,
T000037,05:40:37,05:41:07,3469,31,,0,0,
T000037,05:41:58,05:42:28,3472,32,,0,0,
T000037,05:43:20,05:43:50,3471,33,,0,0,
T000037,05:44:41,05:45:11,3474,34,,0,0,
T000037,05:46:02,05:46:32,3473,35,,0,0,
T000037,05:47:23,05:47:53,3476,36,,0,0,
T000037,05:48:45,05:49:15,3475,37,,0,0,
T000037,05:50:06,05:50:36,3894,38,,0,0,
T000037,05:51:27,05:51:57,3896,39,,0,0,
T000037,05:52:48,05:53:18,3895,40,,0,0,
T000037,05:54:10,05:54:40,3897,41,,0,0,
T000037,05:55:31,05:56:01,3898,42,,0,0,
T000037,05:56:52,05:57:22,3899,43,,0,0,
T000037,05:58:13,05:58:43,3900,44,,0,0,
T000037,05:59:35,06:00:05,3901,45,,0,0,
T000037,06:00:56,06:01:26,3902,46,,0,0,
T000037,06:02:17,06:02:47,3903,47,,0,0,
T000037,06:03:38,06:04:08,3904,48,,0,0,
T000037,06:05:00,06:05:30,3905,49,,0,0,
T000038,05:00:00,05:00:30,3905,1,,0,0,
T000038,05:01:18,05:01:48,3906,2,,0,0,
T000038,05:02:36,05:03:06,3907,3,,0,0,
T000038,05:03:54,05:04:24,3908,4,,0,0,
T000038,05:05:12,05:05:42,3909,5,,0,0,
T000038,05:06:30,05:07:00,3910,6,,0,0,
T000038,05:07:48,05:08:18,3913,7,,0,0,
T000038,05:09:06,05:09:36,3911,8,,0,0,
T000038,05:10:24,05:10:54,3912,9,,0,0,
T000038,05:11:42,05:12:12,3914,10,,0,0,
T000038,05:13:00,05:13:30,3915,11,,0,0,
T000038,05:14:18,05:14:48,3916,12,,0,0,
T000038,05:15:36,05:16:06,3436,13,,0,0,
T000038,05:16:54,05:17:24,3437,14,,0,0,
T000038,05:18:12,05:18:42,3438,15,,0,0,
T000038,05:19:30,05:20:00,3439,16,,0,0,
T000038,05:20:48,05:21:18,3440,17,,0,0,
T000038,05:22:06,05:22:36,3441,18,,0,0,
T000038,05:23:24,05:23:54,3442,19,,0,0,
T000038,05:24:42,05:25:12,3443,20,,0,0,
T000038,05:26:00,05:26:30,3444,21,,0,0,
T000038,05:27:18,05:27:48,3311,22,,0,0,
T000038,05:28:36,05:29:06,3313,23,,0,0,
T000038,05:29:54,05:30:24,3312,24,,0,0,
T000038,05:31:12,05:31:42,3446,25,,0,0,
T000038,05:32:30,05:33:00,3445,26,,0,0,
T000038,05:33:48,05:34:18,3448,27,,0,0,
T000038,05:35:06,05:35:36,3447,28,,0,0,
T000038,05:36:24,05:36:54,3450,29,,0,0,
T000038,05:37:42,05:38:12,3449,30,,0,0,
T000038,05:39:00,05:39:30,2381,31,,0,0,
T000038,05:40:18,05:40:48,2382,32,,0,0,
T000038,05:41:36,05:42:06,2383,33,,0,0,
T000038,05:42:54,05:43:24,3404,34,,0,0,
T000038,05:44:12,05:44:42,2906,35,,0,0,
T000038,05:45:30,05:46:00,3452,36,,0,0,
T000038,05:46:48,05:47:18,3451,37,,0,0,
T000038,05:48:06,05:48:36,3453,38,,0,0,
T000038,05:49:24,05:49:54,3454,39,,0,0,
T000038,05:50:42,05:51:12,3456,40,,0,0,
T000038,05:52:00,05:52:30,4767,41,,0,0,
T000038,05:53:18,05:53:48,4768,42,,0,0,
T000038,05:54:36,05:55:06,4769,43,,0,0,
T000038,05:55:54,05:56:24,4770,44,,0,0,
T000038,05:57:12,05:57:42,724,45,,0,0,
T000038,05:58:30,05:59:00,719,46,,0,0,
T000038,05:59:48,06:00:18,721,47,,0,0,
T000038,06:01:06,06:01:36,723,48,,0,0,
T000038,06:02:24,06:02:54,722,49,,0,0,
T000038,06:03:42,06:04:12,464,50,,0,0,
T000038,06:05:00,06:05:30,8,51,,0,0,
T000039,05:00:00,05:00:30,278,1,,0,0,
T000039,05:01:16,05:01:46,621,2,,0,0,
T000039,05:02:32,05:03:02,622,3,,0,0,
T000039,05:03:48,05:04:18,624,4,,0,0,
T000039,05:05:04,05:05:34,623,5,,0,0,
T000039,05:06:21,05:06:51,626,6,,0,0,
T000039,05:07:37,05:08:07,627,7,,0,0,
T000039,05:08:53,05:09:23,628,8,,0,0,
T000039,05:10:09,05:10:39,629,9,,0,0,
T000039,05:11:25,05:11:55,1386,10,,0,0,
T000039,05:12:42,05:13:12,117,11,,0,0,
T000039,05:13:58,05:14:28,116,12,,0,0,
T000039,05:15:14,05:15:44,4150,13,,0,0,
T000039,05:16:30,05:17:00,630,14,,0,0,
T000039,05:17:47,05:18:17,631,15,,0,0,
T000039,05:19:03,05:19:33,632,16,,0,0,
T000039,05:20:19,05:20:49,633,17,,0,0,
T000039,05:21:35,05:22:05,634,18,,0,0,
T000039,05:22:51,05:23:21,635,19,,0,0,
T000039,05:24:08,05:24:38,636,20,,0,0,
T000039,05:25:24,05:25:54,637,21,,0,0,
T000039,05:26:40,05:27:10,638,22,,0,0,
T000039,05:27:56,05:28:26,2155,23,,0,0,
T000039,05:29:12,05:29:42,2152,24,,0,0,
T000039,05:30:29,05:30:59,2154,25,,0,0,
T000039,05:31:45,05:32:15,2157,26,,0,0,
T000039,05:33:01,05:33:31,4597,27,,0,0,
T000039,05:34:17,05:34:47,8112,28,,0,0,
T000039,05:35:34,05:36:04,8113,29,,0,0,
T000039,05:36:50,05:37:20,2156,30,,0,0,
T000039,05:38:06,05:38:36,3962,31,,0,0,
T000039,05:39:22,05:39:52,4600,32,,0,0,
T000039,05:40:38,05:41:08,3946,33,,0,0,
T000039,05:41:55,05:42:25,3969,34,,0,0,
T000039,05:43:11,05:43:41,3942,35,,0,0,
T000039,05:44:27,05:44:57,3959,36,,0,0,
T000039,05:45:43,05:46:13,3947,37,,0,0,
T000039,05:47:00,05:47:30,3933,38,,0,0,
T000040,05:00:00,05:00:30,3933,1,,0,0,
T000040,05:01:12,05:01:42,3935,2,,0,0,
T000040,05:02:24,05:02:54,3934,3,,0,0,
T000040,05:03:36,05:04:06,3936,4,,0,0,
T000040,05:04:49,05:05:19,3948,5,,0,0,
T000040,05:06:01,05:06:31,3937,6,,0,0,
T000040,05:07:13,05:07:43,4599,7,,0,0,
T000040,05:08:26,05:08:56,4601,8,,0,0,
T000040,05:09:38,05:10:08,3938,9,,0,0,
T000040,05:10:50,05:11:20,8112,10,,0,0,
T000040,05:12:03,05:12:33,8113,11,,0,0,
T000040,05:13:15,05:13:45,670,12,,0,0,
T000040,05:14:27,05:14:57,2241,13,,0,0,
T000040,05:15:40,05:16:10,2243,14,,0,0,
T000040,05:16:52,05:17:22,2242,15,,0,0,
T000040,05:18:04,05:18:34,2245,16,,0,0,
T000040,05:19:16,05:19:46,704,17,,0,0,
T000040,05:20:29,05:20:59,705,18,,0,0,
T000040,05:21:41,05:22:11,706,19,,0,0,
T000040,05:22:53,05:23:23,711,20,,0,0,
T000040,05:24:06,05:24:36,708,21,,0,0,
T000040,05:25:18,05:25:48,712,22,,0,0,
T000040,05:26:30,05:27:00,709,23,,0,0,
T000040,05:27:43,05:28:13,714,24,,0,0,
T000040,05:28:55,05:29:25,710,25,,0,0,
T000040,05:30:07,05:30:37,716,26,,0,0,
T000040,05:31:20,05:31:50,713,27,,0,0,
T000040,05:32:32,05:33:02,119,28,,0,0,
T000040,05:33:44,05:34:14,4149,29,,0,0,
T000040,05:34:56,05:35:26,140,30,,0,0,
T000040,05:36:09,05:36:39,718,31,,0,0,
T000040,05:37:21,05:37:51,715,32,,0,0,
T000040,05:38:33,05:39:03,720,33,,0,0,
T000040,05:39:46,05:40:16,717,34,,0,0,
T000040,05:40:58,05:41:28,724,35,,0,0,
T000040,05:42:10,05:42:40,719,36,,0,0,
T000040,05:43:23,05:43:53,721,37,,0,0,
T000040,05:44:35,05:45:05,723,38,,0,0,
T000040,05:45:47,05:46:17,722,39,,0,0,
T000040,05:47:00,05:47:30,278,40,,0,0,
T000041,05:00:00,05:00:30,35,1,,0,0,
T000041,05:01:12,05:01:42,7276,2,,0,0,
T000041,05:02:24,05:02:54,26,3,,0,0,
T000041,05:03:36,05:04:06,27,4,,0,0,
T000041,05:04:48,05:05:18,7266,5,,0,0,
T000041,05:06:01,05:06:31,7693,6,,0,0,
T000041,05:07:13,05:07:43,1256,7,,0,0,
T000041,05:08:25,05:08:55,7588,8,,0,0,
T000041,05:09:37,05:10:07,32,9,,0,0,
T000041,05:10:50,05:11:20,31,10,,0,0,
T000041,05:12:02,05:12:32,1092,11,,0,0,
T000041,05:13:14,05:13:44,1094,12,,0,0,
T000041,05:14:26,05:14:56,2572,13,,0,0,
T000041,05:15:38,05:16:08,2573,14,,0,0,
T000041,05:16:51,05:17:21,2579,15,,0,0,
T000041,05:18:03,05:18:33,2939,16,,0,0,
T000041,05:19:15,05:19:45,2941,17,,0,0,
T000041,05:20:27,05:20:57,3990,18,,0,0,
T000041,05:21:40,05:22:10,3995,19,,0,0,
T000041,05:22:52,05:23:22,3991,20,,0,0,
T000041,05:24:04,05:24:34,2944,21,,0,0,
T000041,05:25:16,05:25:46,2945,22,,0,0,
T000041,05:26:28,05:26:58,8170,23,,0,0,
T000041,05:27:41,05:28:11,3998,24,,0,0,
T000041,05:28:53,05:29:23,4000,25,,0,0,
T000041,05:30:05,05:30:35,3993,26,,0,0,
T000041,05:31:17,05:31:47,4002,27,,0,0,
T000041,05:32:30,05:33:00,4004,28,,0,0,
T000041,05:33:42,05:34:12,3996,29,,0,0,
T000041,05:34:54,05:35:24,3997,30,,0,0,
T000041,05:36:06,05:36:36,4006,31,,0,0,
T000041,05:37:18,05:37:48,4008,32,,0,0,
T000041,05:38:31,05:39:01,3999,33,,0,0,
T000041,05:39:43,05:40:13,4010,34,,0,0,
T000041,05:40:55,05:41:25,4001,35,,0,0,
T000041,05:42:07,05:42:37,4003,36,,0,0,
T000041,05:43:20,05:43:50,4012,37,,0,0,
T000041,05:44:32,05:45:02,4005,38,,0,0,
T000041,05:45:44,05:46:14,4014,39,,0,0,
T000041,05:46:56,05:47:26,4007,40,,0,0,
T000041,05:48:08,05:48:38,4009,41,,0,0,
T000041,05:49:21,05:49:51,4011,42,,0,0,
T000041,05:50:33,05:51:03,4013,43,,0,0,
T000041,05:51:45,05:52:15,4016,44,,0,0,
T000041,05:52:57,05:53:27,1516,45,,0,0,
T000041,05:54:10,05:54:40,4130,46,,0,0,
T000041,05:55:22,05:55:52,4017,47,,0,0,
T000041,05:56:34,05:57:04,4018,48,,0,0,
T000041,05:57:46,05:58:16,3761,49,,0,0,
T000041,05:58:58,05:59:28,3763,50,,0,0,
T000041,06:00:11,06:00:41,3762,51,,0,0,
T000041,06:01:23,06:01:53,3764,52,,0,0,
T000041,06:02:35,06:03:05,3766,53,,0,0,
T000041,06:03:47,06:04:17,3765,54,,0,0,
T000041,06:05:00,06:05:30,4019,55,,0,0,
T000042,05:00:00,05:00:30,4019,1,,0,0,
T000042,05:01:15,05:01:45,3694,2,,0,0,
T000042,05:02:30,05:03:00,3696,3,,0,0,
T000042,05:03:45,05:04:15,3698,4,,0,0,
T000042,05:05:00,05:05:30,3697,5,,0,0,
T000042,05:06:15,05:06:45,3700,6,,0,0,
T000042,05:07:30,05:08:00,3699,7,,0,0,
T000042,05:08:45,05:09:15,4047,8,,0,0,
T000042,05:10:00,05:10:30,4043,9,,0,0,
T000042,05:11:15,05:11:45,4015,10,,0,0,
T000042,05:12:30,05:13:00,1518,11,,0,0,
T000042,05:13:45,05:14:15,4046,12,,0,0,
T000042,05:15:00,05:15:30,4044,13,,0,0,
T000042,05:16:15,05:16:45,4048,14,,0,0,
T000042,05:17:30,05:18:00,4049,15,,0,0,
T000042,05:18:45,05:19:15,4051,16,,0,0,
T000042,05:20:00,05:20:30,4050,17,,0,0,
T000042,05:21:15,05:21:45,4054,18,,0,0,
T000042,05:22:30,05:23:00,4052,19,,0,0,
T000042,05:23:45,05:24:15,4053,20,,0,0,
T000042,05:25:00,05:25:30,4055,21,,0,0,
T000042,05:26:15,05:26:45,4056,22,,0,0,
T000042,05:27:30,05:28:00,4059,23,,0,0,
T000042,05:28:45,05:29:15,4057,24,,0,0,
T000042,05:30:00,05:30:30,4062,25,,0,0,
T000042,05:31:15,05:31:45,4058,26,,0,0,
T000042,05:32:30,05:33:00,4064,27,,0,0,
T000042,05:33:45,05:34:15,4066,28,,0,0,
T000042,05:35:00,05:35:30,4068,29,,0,0,
T000042,05:36:15,05:36:45,4060,30,,0,0,
T000042,05:37:30,05:38:00,4061,31,,0,0,
T000042,05:38:45,05:39:15,4063,32,,0,0,
T000042,05:40:00,05:40:30,8171,33,,0,0,
T000042,05:41:15,05:41:45,2977,34,,0,0,
T000042,05:42:30,05:43:00,2980,35,,0,0,
T000042,05:43:45,05:44:15,4065,36,,0,0,
T000042,05:45:00,05:45:30,4070,37,,0,0,
T000042,05:46:15,05:46:45,2981,38,,0,0,
T000042,05:47:30,05:48:00,2984,39,,0,0,
T000042,05:48:45,05:49:15,2983,40,,0,0,
T000042,05:50:00,05:50:30,2702,41,,0,0,
T000042,05:51:15,05:51:45,2703,42,,0,0,
T000042,05:52:30,05:53:00,7803,43,,0,0,
T000042,05:53:45,05:54:15,7677,44,,0,0,
T000042,05:55:00,05:55:30,79,45,,0,0,
T000042,05:56:15,05:56:45,76,46,,0,0,
T000042,05:57:30,05:58:00,3691,47,,0,0,
T000042,05:58:45,05:59:15,2028,48,,0,0,
T000042,06:00:00,06:00:30,7269,49,,0,0,
T000042,06:01:15,06:01:45,7273,50,,0,0,
T000042,06:02:30,06:03:00,7274,51,,0,0,
T000042,06:03:45,06:04:15,7275,52,,0,0,
T000042,06:05:00,06:05:30,35,53,,0,0,
T000043,05:00:00,05:00:30,35,1,,0,0,
T000043,05:01:28,05:01:58,7276,2,,0,0,
T000043,05:02:57,05:03:27,7277,3,,0,0,
T000043,05:04:26,05:04:56,7278,4,,0,0,
T000043,05:05:55,05:06:25,30,5,,0,0,
T000043,05:07:24,05:07:54,7693,6,,0,0,
T000043,05:08:53,05:09:23,1256,7,,0,0,
T000043,05:10:22,05:10:52,4271,8,,0,0,
T000043,05:11:51,05:12:21,2724,9,,0,0,
T000043,05:13:20,05:13:50,4272,10,,0,0,
T000043,05:14:48,05:15:18,4273,11,,0,0,
T000043,05:16:17,05:16:47,4274,12,,0,0,
T000043,05:17:46,05:18:16,243,13,,0,0,
T000043,05:19:15,05:19:45,244,14,,0,0,
T000043,05:20:44,05:21:14,1920,15,,0,0,
T000043,05:22:13,05:22:43,1915,16,,0,0,
T000043,05:23:42,05:24:12,1924,17,,0,0,
T000043,05:25:11,05:25:41,730,18,,0,0,
T000043,05:26:40,05:27:10,1916,19,,0,0,
T000043,05:28:08,05:28:38,1918,20,,0,0,
T000043,05:29:37,05:30:07,1925,21,,0,0,
T000043,05:31:06,05:31:36,299,22,,0,0,
T000043,05:32:35,05:33:05,302,23,,0,0,
T000043,05:34:04,05:34:34,305,24,,0,0,
T000043,05:35:33,05:36:03,523,25,,0,0,
T000043,05:37:02,05:37:32,524,26,,0,0,
T000043,05:38:31,05:39:01,525,27,,0,0,
T000043,05:40:00,05:40:30,526,28,,0,0,
T000043,05:41:28,05:41:58,527,29,,0,0,
T000043,05:42:57,05:43:27,528,30,,0,0,
T000043,05:44:26,05:44:56,529,31,,0,0,
T000043,05:45:55,05:46:25,531,32,,0,0,
T000043,05:47:24,05:47:54,532,33,,0,0,
T000043,05:48:53,05:49:23,533,34,,0,0,
T000043,05:50:22,05:50:52,534,35,,0,0,
T000043,05:51:51,05:52:21,535,36,,0,0,
T000043,05:53:20,05:53:50,3376,37,,0,0,
T000043,05:54:48,05:55:18,3378,38,,0,0,
T000043,05:56:17,05:56:47,3379,39,,0,0,
T000043,05:57:46,05:58:16,3380,40,,0,0,
T000043,05:59:15,05:59:45,3382,41,,0,0,
T000043,06:00:44,06:01:14,3383,42,,0,0,
T000043,06:02:13,06:02:43,3381,43,,0,0,
T000043,06:03:42,06:04:12,2083,44,,0,0,
T000043,06:05:11,06:05:41,2084,45,,0,0,
T000043,06:06:40,06:07:10,1040,46,,0,0,
T000043,06:08:08,06:08:38,1041,47,,0,0,
T000043,06:09:37,06:10:07,1042,48,,0,0,
T000043,06:11:06,06:11:36,396,49,,0,0,
T000043,06:12:35,06:13:05,536,50,,0,0,
T000043,06:14:04,06:14:34,537,51,,0,0,
T000043,06:15:33,06:16:03,3715,52,,0,0,
T000043,06:17:02,06:17:32,3716,53,,0,0,
T000043,06:18:31,06:19:01,3717,54,,0,0,
T000043,06:20:00,06:20:30,7695,55,,0,0,
T000044,05:00:00,05:00:30,7695,1,,0,0,
T000044,05:01:28,05:01:58,3742,2,,0,0,
T000044,05:02:57,05:03:27,3745,3,,0,0,
T000044,05:04:26,05:04:56,3744,4,,0,0,
T000044,05:05:55,05:06:25,1919,5,,0,0,
T000044,05:07:24,05:07:54,574,6,,0,0,
T000044,05:08:53,05:09:23,2145,7,,0,0,
T000044,05:10:22,05:10:52,500,8,,0,0,
T000044,05:11:51,05:12:21,1101,9,,0,0,
T000044,05:13:20,05:13:50,1102,10,,0,0,
T000044,05:14:48,05:15:18,1103,11,,0,0,
T000044,05:16:17,05:16:47,2142,12,,0,0,
T000044,05:17:46,05:18:16,2147,13,,0,0,
T000044,05:19:15,05:19:45,2143,14,,0,0,
T000044,05:20:44,05:21:14,3385,15,,0,0,
T000044,05:22:13,05:22:43,3384,16,,0,0,
T000044,05:23:42,05:24:12,3387,17,,0,0,
T000044,05:25:11,05:25:41,3386,18,,0,0,
T000044,05:26:40,05:27:10,3388,19,,0,0,
T000044,05:28:08,05:28:38,3389,20,,0,0,
T000044,05:29:37,05:30:07,3391,21,,0,0,
T000044,05:31:06,05:31:36,3277,22,,0,0,
T000044,05:32:35,05:33:05,6982,23,,0,0,
T000044,05:34:04,05:34:34,575,24,,0,0,
T000044,05:35:33,05:36:03,578,25,,0,0,
T000044,05:37:02,05:37:32,577,26,,0,0,
T000044,05:38:31,05:39:01,579,27,,0,0,
T000044,05:40:00,05:40:30,583,28,,0,0,
T000044,05:41:28,05:41:58,585,29,,0,0,
T000044,05:42:57,05:43:27,584,30,,0,0,
T000044,05:44:26,05:44:56,587,31,,0,0,
T000044,05:45:55,05:46:25,586,32,,0,0,
T000044,05:47:24,05:47:54,361,33,,0,0,
T000044,05:48:53,05:49:23,362,34,,0,0,
T000044,05:50:22,05:50:52,363,35,,0,0,
T000044,05:51:51,05:52:21,364,36,,0,0,
T000044,05:53:20,05:53:50,365,37,,0,0,
T000044,05:54:48,05:55:18,1872,38,,0,0,
T000044,05:56:17,05:56:47,1875,39,,0,0,
T000044,05:57:46,05:58:16,1874,40,,0,0,
T000044,05:59:15,05:59:45,1877,41,,0,0,
T000044,06:00:44,06:01:14,1879,42,,0,0,
T000044,06:02:13,06:02:43,1876,43,,0,0,
T000044,06:03:42,06:04:12,1878,44,,0,0,
T000044,06:05:11,06:05:41,1881,45,,0,0,
T000044,06:06:40,06:07:10,195,46,,0,0,
T000044,06:08:08,06:08:38,197,47,,0,0,
T000044,06:09:37,06:10:07,200,48,,0,0,
